Parcela,Hacienda,Fibra_larga,Fibra_corta,Medula,Fibra_cana,Brix_cana,Sacarosa_cana,Name,Rep,Block,Ambiente
608,Balsora,38.29886849,10.29946359,51.40167183,10.78866899,12.71133361,9.687717266,S252,1,240,Balsora_2
609,Balsora,38.29886850,10.29946360,51.40167184,10.78866900,12.71133362,9.687717267,S253,1,241,Balsora_2
610,Balsora,38.29886851,10.29946361,51.40167185,10.78866901,12.71133363,9.687717268,S254,1,242,Balsora_2
611,Balsora,38.29886852,10.29946362,51.40167186,10.78866902,12.71133364,9.687717269,S255,1,243,Balsora_2
612,Balsora,38.29886853,10.29946363,51.40167187,10.78866903,12.71133365,9.687717270,S256,1,244,Balsora_2
613,Balsora,38.29886854,10.29946364,51.40167188,10.78866904,12.71133366,9.687717271,S257,1,245,Balsora_2
614,Balsora,38.29886855,10.29946365,51.40167189,10.78866905,12.71133367,9.687717272,S258,1,246,Balsora_2
615,Balsora,38.29886856,10.29946366,51.40167190,10.78866906,12.71133368,9.687717273,S259,1,247,Balsora_2
616,Balsora,38.29886857,10.29946367,51.40167191,10.78866907,12.71133369,9.687717274,S260,1,248,Balsora_2
617,Balsora,38.29886858,10.29946368,51.40167192,10.78866908,12.71133370,9.687717275,S261,1,249,Balsora_2
618,Balsora,38.29886859,10.29946369,51.40167193,10.78866909,12.71133371,9.687717276,S262,1,250,Balsora_2
619,Balsora,38.29886860,10.29946370,51.40167194,10.78866910,12.71133372,9.687717277,S263,1,251,Balsora_2
620,Balsora,38.29886861,10.29946371,51.40167195,10.78866911,12.71133373,9.687717278,S264,1,252,Balsora_2
621,Balsora,38.29886862,10.29946372,51.40167196,10.78866912,12.71133374,9.687717279,S265,1,253,Balsora_2
622,Balsora,38.29886863,10.29946373,51.40167197,10.78866913,12.71133375,9.687717280,S266,1,254,Balsora_2
623,Balsora,38.29886864,10.29946374,51.40167198,10.78866914,12.71133376,9.687717281,S267,1,255,Balsora_2
624,Balsora,38.29886865,10.29946375,51.40167199,10.78866915,12.71133377,9.687717282,S268,1,256,Balsora_2
625,Balsora,38.29886866,10.29946376,51.40167200,10.78866916,12.71133378,9.687717283,S269,1,257,Balsora_2
626,Balsora,38.29886867,10.29946377,51.40167201,10.78866917,12.71133379,9.687717284,S270,1,258,Balsora_2
627,Balsora,38.29886868,10.29946378,51.40167202,10.78866918,12.71133380,9.687717285,S271,1,259,Balsora_2
628,Balsora,38.29886869,10.29946379,51.40167203,10.78866919,12.71133381,9.687717286,S272,1,260,Balsora_2
629,Balsora,38.29886870,10.29946380,51.40167204,10.78866920,12.71133382,9.687717287,S273,1,261,Balsora_2
630,Balsora,38.29886871,10.29946381,51.40167205,10.78866921,12.71133383,9.687717288,S274,1,262,Balsora_2
631,Balsora,38.29886872,10.29946382,51.40167206,10.78866922,12.71133384,9.687717289,S275,1,263,Balsora_2
632,Balsora,38.29886873,10.29946383,51.40167207,10.78866923,12.71133385,9.687717290,S276,1,264,Balsora_2
633,Balsora,38.29886874,10.29946384,51.40167208,10.78866924,12.71133386,9.687717291,S277,1,265,Balsora_2
634,Balsora,38.29886875,10.29946385,51.40167209,10.78866925,12.71133387,9.687717292,S278,1,266,Balsora_2
635,Balsora,38.29886876,10.29946386,51.40167210,10.78866926,12.71133388,9.687717293,S279,1,267,Balsora_2
636,Balsora,38.29886877,10.29946387,51.40167211,10.78866927,12.71133389,9.687717294,S280,1,268,Balsora_2
637,Balsora,38.29886878,10.29946388,51.40167212,10.78866928,12.71133390,9.687717295,S281,1,269,Balsora_2
638,Balsora,38.29886879,10.29946389,51.40167213,10.78866929,12.71133391,9.687717296,S282,1,270,Balsora_2
639,Balsora,38.29886880,10.29946390,51.40167214,10.78866930,12.71133392,9.687717297,S283,1,271,Balsora_2
640,Balsora,38.29886881,10.29946391,51.40167215,10.78866931,12.71133393,9.687717298,S284,1,272,Balsora_2
641,Balsora,38.29886882,10.29946392,51.40167216,10.78866932,12.71133394,9.687717299,S285,1,273,Balsora_2
642,Balsora,38.29886883,10.29946393,51.40167217,10.78866933,12.71133395,9.687717300,S286,1,274,Balsora_2
643,Balsora,38.29886884,10.29946394,51.40167218,10.78866934,12.71133396,9.687717301,S287,1,275,Balsora_2
644,Balsora,38.29886885,10.29946395,51.40167219,10.78866935,12.71133397,9.687717302,S288,1,276,Balsora_2
645,Balsora,38.29886886,10.29946396,51.40167220,10.78866936,12.71133398,9.687717303,S289,1,277,Balsora_2
646,Balsora,38.29886887,10.29946397,51.40167221,10.78866937,12.71133399,9.687717304,S290,1,278,Balsora_2
647,Balsora,38.29886888,10.29946398,51.40167222,10.78866938,12.71133400,9.687717305,S291,1,279,Balsora_2
648,Balsora,38.29886889,10.29946399,51.40167223,10.78866939,12.71133401,9.687717306,S292,1,280,Balsora_2
649,Balsora,38.29886890,10.29946400,51.40167224,10.78866940,12.71133402,9.687717307,S293,1,281,Balsora_2
650,Balsora,38.29886891,10.29946401,51.40167225,10.78866941,12.71133403,9.687717308,S294,1,282,Balsora_2
651,Balsora,38.29886892,10.29946402,51.40167226,10.78866942,12.71133404,9.687717309,S295,1,283,Balsora_2
652,Balsora,38.29886893,10.29946403,51.40167227,10.78866943,12.71133405,9.687717310,S296,1,284,Balsora_2
653,Balsora,38.29886894,10.29946404,51.40167228,10.78866944,12.71133406,9.687717311,S297,1,285,Balsora_2
654,Balsora,38.29886895,10.29946405,51.40167229,10.78866945,12.71133407,9.687717312,S298,1,286,Balsora_2
655,Balsora,38.29886896,10.29946406,51.40167230,10.78866946,12.71133408,9.687717313,S299,1,287,Balsora_2
656,Balsora,38.29886897,10.29946407,51.40167231,10.78866947,12.71133409,9.687717314,S300,1,288,Balsora_2
657,Balsora,38.29886898,10.29946408,51.40167232,10.78866948,12.71133410,9.687717315,S301,1,289,Balsora_2
658,Balsora,38.29886899,10.29946409,51.40167233,10.78866949,12.71133411,9.687717316,S302,1,290,Balsora_2
659,Balsora,38.29886900,10.29946410,51.40167234,10.78866950,12.71133412,9.687717317,S303,1,291,Balsora_2
660,Balsora,38.29886901,10.29946411,51.40167235,10.78866951,12.71133413,9.687717318,S304,1,292,Balsora_2
661,Balsora,38.29886902,10.29946412,51.40167236,10.78866952,12.71133414,9.687717319,S305,1,293,Balsora_2
662,Balsora,38.29886903,10.29946413,51.40167237,10.78866953,12.71133415,9.687717320,S306,1,294,Balsora_2
663,Balsora,38.29886904,10.29946414,51.40167238,10.78866954,12.71133416,9.687717321,S307,1,295,Balsora_2
664,Balsora,38.29886905,10.29946415,51.40167239,10.78866955,12.71133417,9.687717322,S308,1,296,Balsora_2
665,Balsora,38.29886906,10.29946416,51.40167240,10.78866956,12.71133418,9.687717323,S309,1,297,Balsora_2
666,Balsora,38.29886907,10.29946417,51.40167241,10.78866957,12.71133419,9.687717324,S310,1,298,Balsora_2
667,Balsora,38.29886908,10.29946418,51.40167242,10.78866958,12.71133420,9.687717325,S311,1,299,Balsora_2
668,Balsora,38.29886909,10.29946419,51.40167243,10.78866959,12.71133421,9.687717326,S312,1,300,Balsora_2
669,Balsora,38.29886910,10.29946420,51.40167244,10.78866960,12.71133422,9.687717327,S313,1,301,Balsora_2
670,Balsora,38.29886911,10.29946421,51.40167245,10.78866961,12.71133423,9.687717328,S314,1,302,Balsora_2
671,Balsora,38.29886912,10.29946422,51.40167246,10.78866962,12.71133424,9.687717329,S315,1,303,Balsora_2
672,Balsora,38.29886913,10.29946423,51.40167247,10.78866963,12.71133425,9.687717330,S316,1,304,Balsora_2
673,Balsora,38.29886914,10.29946424,51.40167248,10.78866964,12.71133426,9.687717331,S317,1,305,Balsora_2
674,Balsora,38.29886915,10.29946425,51.40167249,10.78866965,12.71133427,9.687717332,S318,1,306,Balsora_2
675,Balsora,38.29886916,10.29946426,51.40167250,10.78866966,12.71133428,9.687717333,S319,1,307,Balsora_2
676,Balsora,38.29886917,10.29946427,51.40167251,10.78866967,12.71133429,9.687717334,S320,1,308,Balsora_2
677,Balsora,38.29886918,10.29946428,51.40167252,10.78866968,12.71133430,9.687717335,S321,1,309,Balsora_2
678,Balsora,38.29886919,10.29946429,51.40167253,10.78866969,12.71133431,9.687717336,S322,1,310,Balsora_2
679,Balsora,38.29886920,10.29946430,51.40167254,10.78866970,12.71133432,9.687717337,S323,1,311,Balsora_2
680,Balsora,38.29886921,10.29946431,51.40167255,10.78866971,12.71133433,9.687717338,S324,1,312,Balsora_2
681,Balsora,38.29886922,10.29946432,51.40167256,10.78866972,12.71133434,9.687717339,S325,1,313,Balsora_2
682,Balsora,38.29886923,10.29946433,51.40167257,10.78866973,12.71133435,9.687717340,S326,1,314,Balsora_2
683,Balsora,38.29886924,10.29946434,51.40167258,10.78866974,12.71133436,9.687717341,S327,1,315,Balsora_2
684,Balsora,38.29886925,10.29946435,51.40167259,10.78866975,12.71133437,9.687717342,S328,1,316,Balsora_2
685,Balsora,38.29886926,10.29946436,51.40167260,10.78866976,12.71133438,9.687717343,S329,1,317,Balsora_2
686,Balsora,38.29886927,10.29946437,51.40167261,10.78866977,12.71133439,9.687717344,S330,1,318,Balsora_2
687,Balsora,38.29886928,10.29946438,51.40167262,10.78866978,12.71133440,9.687717345,S331,1,319,Balsora_2
688,Balsora,38.29886929,10.29946439,51.40167263,10.78866979,12.71133441,9.687717346,S332,1,320,Balsora_2
689,Balsora,38.29886930,10.29946440,51.40167264,10.78866980,12.71133442,9.687717347,S333,1,321,Balsora_2
690,Balsora,38.29886931,10.29946441,51.40167265,10.78866981,12.71133443,9.687717348,S334,1,322,Balsora_2
691,Balsora,38.29886932,10.29946442,51.40167266,10.78866982,12.71133444,9.687717349,S335,1,323,Balsora_2
692,Balsora,38.29886933,10.29946443,51.40167267,10.78866983,12.71133445,9.687717350,S336,1,324,Balsora_2
693,Balsora,38.29886934,10.29946444,51.40167268,10.78866984,12.71133446,9.687717351,S337,1,325,Balsora_2
694,Balsora,38.29886935,10.29946445,51.40167269,10.78866985,12.71133447,9.687717352,S338,1,326,Balsora_2
695,Balsora,38.29886936,10.29946446,51.40167270,10.78866986,12.71133448,9.687717353,S339,1,327,Balsora_2
696,Balsora,38.29886937,10.29946447,51.40167271,10.78866987,12.71133449,9.687717354,S340,1,328,Balsora_2
697,Balsora,38.29886938,10.29946448,51.40167272,10.78866988,12.71133450,9.687717355,S341,1,329,Balsora_2
698,Balsora,38.29886939,10.29946449,51.40167273,10.78866989,12.71133451,9.687717356,S342,1,330,Balsora_2
699,Balsora,38.29886940,10.29946450,51.40167274,10.78866990,12.71133452,9.687717357,S343,1,331,Balsora_2
700,Balsora,38.29886941,10.29946451,51.40167275,10.78866991,12.71133453,9.687717358,S344,1,332,Balsora_2
701,Balsora,38.29886942,10.29946452,51.40167276,10.78866992,12.71133454,9.687717359,S345,1,333,Balsora_2
702,Balsora,38.29886943,10.29946453,51.40167277,10.78866993,12.71133455,9.687717360,S346,1,334,Balsora_2
703,Balsora,38.29886944,10.29946454,51.40167278,10.78866994,12.71133456,9.687717361,S347,1,335,Balsora_2
704,Balsora,38.29886945,10.29946455,51.40167279,10.78866995,12.71133457,9.687717362,S348,1,336,Balsora_2
705,Balsora,38.29886946,10.29946456,51.40167280,10.78866996,12.71133458,9.687717363,S349,1,337,Balsora_2
706,Balsora,38.29886947,10.29946457,51.40167281,10.78866997,12.71133459,9.687717364,S350,1,338,Balsora_2
707,Balsora,38.29886948,10.29946458,51.40167282,10.78866998,12.71133460,9.687717365,S351,1,339,Balsora_2
708,Balsora,38.29886949,10.29946459,51.40167283,10.78866999,12.71133461,9.687717366,S352,1,340,Balsora_2
709,Balsora,38.29886950,10.29946460,51.40167284,10.78867000,12.71133462,9.687717367,S353,1,341,Balsora_2
710,Balsora,38.29886951,10.29946461,51.40167285,10.78867001,12.71133463,9.687717368,S354,1,342,Balsora_2
711,Balsora,38.29886952,10.29946462,51.40167286,10.78867002,12.71133464,9.687717369,S355,1,343,Balsora_2
712,Balsora,38.29886953,10.29946463,51.40167287,10.78867003,12.71133465,9.687717370,S356,1,344,Balsora_2
713,Balsora,38.29886954,10.29946464,51.40167288,10.78867004,12.71133466,9.687717371,S357,1,345,Balsora_2
714,Balsora,38.29886955,10.29946465,51.40167289,10.78867005,12.71133467,9.687717372,S358,1,346,Balsora_2
715,Balsora,38.29886956,10.29946466,51.40167290,10.78867006,12.71133468,9.687717373,S359,1,347,Balsora_2
716,Balsora,38.29886957,10.29946467,51.40167291,10.78867007,12.71133469,9.687717374,S360,1,348,Balsora_2
717,Balsora,38.29886958,10.29946468,51.40167292,10.78867008,12.71133470,9.687717375,S361,1,349,Balsora_2
718,Balsora,38.29886959,10.29946469,51.40167293,10.78867009,12.71133471,9.687717376,S362,1,350,Balsora_2
719,Balsora,38.29886960,10.29946470,51.40167294,10.78867010,12.71133472,9.687717377,S363,1,351,Balsora_2
720,Balsora,38.29886961,10.29946471,51.40167295,10.78867011,12.71133473,9.687717378,S364,1,352,Balsora_2
721,Balsora,38.29886962,10.29946472,51.40167296,10.78867012,12.71133474,9.687717379,S365,1,353,Balsora_2
722,Balsora,38.29886963,10.29946473,51.40167297,10.78867013,12.71133475,9.687717380,S366,1,354,Balsora_2
723,Balsora,38.29886964,10.29946474,51.40167298,10.78867014,12.71133476,9.687717381,S367,1,355,Balsora_2
724,Balsora,38.29886965,10.29946475,51.40167299,10.78867015,12.71133477,9.687717382,S368,1,356,Balsora_2
725,Balsora,38.29886966,10.29946476,51.40167300,10.78867016,12.71133478,9.687717383,S369,1,357,Balsora_2
726,Balsora,38.29886967,10.29946477,51.40167301,10.78867017,12.71133479,9.687717384,S370,1,358,Balsora_2
727,Balsora,38.29886968,10.29946478,51.40167302,10.78867018,12.71133480,9.687717385,S371,1,359,Balsora_2
728,Balsora,38.29886969,10.29946479,51.40167303,10.78867019,12.71133481,9.687717386,S372,1,360,Balsora_2
729,Balsora,38.29886970,10.29946480,51.40167304,10.78867020,12.71133482,9.687717387,S373,1,361,Balsora_2
730,Balsora,38.29886971,10.29946481,51.40167305,10.78867021,12.71133483,9.687717388,S374,1,362,Balsora_2
731,Balsora,38.29886972,10.29946482,51.40167306,10.78867022,12.71133484,9.687717389,S375,1,363,Balsora_2
732,Balsora,38.29886973,10.29946483,51.40167307,10.78867023,12.71133485,9.687717390,S376,1,364,Balsora_2
733,Balsora,38.29886974,10.29946484,51.40167308,10.78867024,12.71133486,9.687717391,S377,1,365,Balsora_2
734,Balsora,38.29886975,10.29946485,51.40167309,10.78867025,12.71133487,9.687717392,S378,1,366,Balsora_2
735,Balsora,38.29886976,10.29946486,51.40167310,10.78867026,12.71133488,9.687717393,S379,1,367,Balsora_2
736,Balsora,38.29886977,10.29946487,51.40167311,10.78867027,12.71133489,9.687717394,S380,1,368,Balsora_2
737,Balsora,38.29886978,10.29946488,51.40167312,10.78867028,12.71133490,9.687717395,S381,1,369,Balsora_2
738,Balsora,38.29886979,10.29946489,51.40167313,10.78867029,12.71133491,9.687717396,S382,1,370,Balsora_2
739,Balsora,38.29886980,10.29946490,51.40167314,10.78867030,12.71133492,9.687717397,S383,1,371,Balsora_2
740,Balsora,38.29886981,10.29946491,51.40167315,10.78867031,12.71133493,9.687717398,S384,1,372,Balsora_2
741,Balsora,38.29886982,10.29946492,51.40167316,10.78867032,12.71133494,9.687717399,S385,1,373,Balsora_2
742,Balsora,38.29886983,10.29946493,51.40167317,10.78867033,12.71133495,9.687717400,S386,1,374,Balsora_2
743,Balsora,38.29886984,10.29946494,51.40167318,10.78867034,12.71133496,9.687717401,S387,1,375,Balsora_2
744,Balsora,38.29886985,10.29946495,51.40167319,10.78867035,12.71133497,9.687717402,S388,1,376,Balsora_2
745,Balsora,38.29886986,10.29946496,51.40167320,10.78867036,12.71133498,9.687717403,S389,1,377,Balsora_2
746,Balsora,38.29886987,10.29946497,51.40167321,10.78867037,12.71133499,9.687717404,S390,1,378,Balsora_2
747,Balsora,38.29886988,10.29946498,51.40167322,10.78867038,12.71133500,9.687717405,S391,1,379,Balsora_2
748,Balsora,38.29886989,10.29946499,51.40167323,10.78867039,12.71133501,9.687717406,S392,1,380,Balsora_2
749,Balsora,38.29886990,10.29946500,51.40167324,10.78867040,12.71133502,9.687717407,S393,1,381,Balsora_2
750,Balsora,38.29886991,10.29946501,51.40167325,10.78867041,12.71133503,9.687717408,S394,1,382,Balsora_2
751,Balsora,38.29886992,10.29946502,51.40167326,10.78867042,12.71133504,9.687717409,S395,1,383,Balsora_2
752,Balsora,38.29886993,10.29946503,51.40167327,10.78867043,12.71133505,9.687717410,S396,1,384,Balsora_2
753,Balsora,38.29886994,10.29946504,51.40167328,10.78867044,12.71133506,9.687717411,S397,1,385,Balsora_2
754,Balsora,38.29886995,10.29946505,51.40167329,10.78867045,12.71133507,9.687717412,S398,1,386,Balsora_2
755,Balsora,38.29886996,10.29946506,51.40167330,10.78867046,12.71133508,9.687717413,S399,1,387,Balsora_2
756,Balsora,38.29886997,10.29946507,51.40167331,10.78867047,12.71133509,9.687717414,S400,1,388,Balsora_2
757,Balsora,38.29886998,10.29946508,51.40167332,10.78867048,12.71133510,9.687717415,S401,1,389,Balsora_2
758,Balsora,38.29886999,10.29946509,51.40167333,10.78867049,12.71133511,9.687717416,S402,1,390,Balsora_2
759,Balsora,38.29887000,10.29946510,51.40167334,10.78867050,12.71133512,9.687717417,S403,1,391,Balsora_2
760,Balsora,38.29887001,10.29946511,51.40167335,10.78867051,12.71133513,9.687717418,S404,1,392,Balsora_2
761,Balsora,38.29887002,10.29946512,51.40167336,10.78867052,12.71133514,9.687717419,S405,1,393,Balsora_2
762,Balsora,38.29887003,10.29946513,51.40167337,10.78867053,12.71133515,9.687717420,S406,1,394,Balsora_2
763,Balsora,38.29887004,10.29946514,51.40167338,10.78867054,12.71133516,9.687717421,S407,1,395,Balsora_2
764,Balsora,38.29887005,10.29946515,51.40167339,10.78867055,12.71133517,9.687717422,S408,1,396,Balsora_2
765,Balsora,38.29887006,10.29946516,51.40167340,10.78867056,12.71133518,9.687717423,S409,1,397,Balsora_2
766,Balsora,38.29887007,10.29946517,51.40167341,10.78867057,12.71133519,9.687717424,S410,1,398,Balsora_2
767,Balsora,38.29887008,10.29946518,51.40167342,10.78867058,12.71133520,9.687717425,S411,1,399,Balsora_2
768,Balsora,38.29887009,10.29946519,51.40167343,10.78867059,12.71133521,9.687717426,S412,1,400,Balsora_2
769,Balsora,38.29887010,10.29946520,51.40167344,10.78867060,12.71133522,9.687717427,S413,1,401,Balsora_2
770,Balsora,38.29887011,10.29946521,51.40167345,10.78867061,12.71133523,9.687717428,S414,1,402,Balsora_2
771,Balsora,38.29887012,10.29946522,51.40167346,10.78867062,12.71133524,9.687717429,S415,1,403,Balsora_2
772,Balsora,38.29887013,10.29946523,51.40167347,10.78867063,12.71133525,9.687717430,S416,1,404,Balsora_2
773,Balsora,38.29887014,10.29946524,51.40167348,10.78867064,12.71133526,9.687717431,S417,1,405,Balsora_2
774,Balsora,38.29887015,10.29946525,51.40167349,10.78867065,12.71133527,9.687717432,S418,1,406,Balsora_2
775,Balsora,38.29887016,10.29946526,51.40167350,10.78867066,12.71133528,9.687717433,S419,1,407,Balsora_2
776,Balsora,38.29887017,10.29946527,51.40167351,10.78867067,12.71133529,9.687717434,S420,1,408,Balsora_2
777,Balsora,38.29887018,10.29946528,51.40167352,10.78867068,12.71133530,9.687717435,S421,1,409,Balsora_2
778,Balsora,38.29887019,10.29946529,51.40167353,10.78867069,12.71133531,9.687717436,S422,1,410,Balsora_2
779,Balsora,38.29887020,10.29946530,51.40167354,10.78867070,12.71133532,9.687717437,S423,1,411,Balsora_2
780,Balsora,38.29887021,10.29946531,51.40167355,10.78867071,12.71133533,9.687717438,S424,1,412,Balsora_2
781,Balsora,38.29887022,10.29946532,51.40167356,10.78867072,12.71133534,9.687717439,S425,1,413,Balsora_2
782,Balsora,38.29887023,10.29946533,51.40167357,10.78867073,12.71133535,9.687717440,S426,1,414,Balsora_2
783,Balsora,38.29887024,10.29946534,51.40167358,10.78867074,12.71133536,9.687717441,S427,1,415,Balsora_2
784,Balsora,38.29887025,10.29946535,51.40167359,10.78867075,12.71133537,9.687717442,S428,1,416,Balsora_2
785,Balsora,38.29887026,10.29946536,51.40167360,10.78867076,12.71133538,9.687717443,S429,1,417,Balsora_2
786,Balsora,38.29887027,10.29946537,51.40167361,10.78867077,12.71133539,9.687717444,S430,1,418,Balsora_2
787,Balsora,38.29887028,10.29946538,51.40167362,10.78867078,12.71133540,9.687717445,S431,1,419,Balsora_2
788,Balsora,38.29887029,10.29946539,51.40167363,10.78867079,12.71133541,9.687717446,S432,1,420,Balsora_2
789,Balsora,38.29887030,10.29946540,51.40167364,10.78867080,12.71133542,9.687717447,S433,1,421,Balsora_2
790,Balsora,38.29887031,10.29946541,51.40167365,10.78867081,12.71133543,9.687717448,S434,1,422,Balsora_2
791,Balsora,38.29887032,10.29946542,51.40167366,10.78867082,12.71133544,9.687717449,S435,1,423,Balsora_2
792,Balsora,38.29887033,10.29946543,51.40167367,10.78867083,12.71133545,9.687717450,S436,1,424,Balsora_2
793,Balsora,38.29887034,10.29946544,51.40167368,10.78867084,12.71133546,9.687717451,S437,1,425,Balsora_2
794,Balsora,38.29887035,10.29946545,51.40167369,10.78867085,12.71133547,9.687717452,S438,1,426,Balsora_2
795,Balsora,38.29887036,10.29946546,51.40167370,10.78867086,12.71133548,9.687717453,S439,1,427,Balsora_2
796,Balsora,38.29887037,10.29946547,51.40167371,10.78867087,12.71133549,9.687717454,S440,1,428,Balsora_2
797,Balsora,38.29887038,10.29946548,51.40167372,10.78867088,12.71133550,9.687717455,S441,1,429,Balsora_2
798,Balsora,38.29887039,10.29946549,51.40167373,10.78867089,12.71133551,9.687717456,S442,1,430,Balsora_2
799,Balsora,38.29887040,10.29946550,51.40167374,10.78867090,12.71133552,9.687717457,S443,1,431,Balsora_2
800,Balsora,38.29887041,10.29946551,51.40167375,10.78867091,12.71133553,9.687717458,S444,1,432,Balsora_2
801,Balsora,38.29887042,10.29946552,51.40167376,10.78867092,12.71133554,9.687717459,S445,1,433,Balsora_2
802,Balsora,38.29887043,10.29946553,51.40167377,10.78867093,12.71133555,9.687717460,S446,1,434,Balsora_2
803,Balsora,38.29887044,10.29946554,51.40167378,10.78867094,12.71133556,9.687717461,S447,1,435,Balsora_2
804,Balsora,38.29887045,10.29946555,51.40167379,10.78867095,12.71133557,9.687717462,S448,1,436,Balsora_2
805,Balsora,38.29887046,10.29946556,51.40167380,10.78867096,12.71133558,9.687717463,S449,1,437,Balsora_2
806,Balsora,38.29887047,10.29946557,51.40167381,10.78867097,12.71133559,9.687717464,S450,1,438,Balsora_2
807,Balsora,38.29887048,10.29946558,51.40167382,10.78867098,12.71133560,9.687717465,S451,1,439,Balsora_2
808,Balsora,38.29887049,10.29946559,51.40167383,10.78867099,12.71133561,9.687717466,S452,1,440,Balsora_2
809,Balsora,38.29887050,10.29946560,51.40167384,10.78867100,12.71133562,9.687717467,S453,1,441,Balsora_2
810,Balsora,38.29887051,10.29946561,51.40167385,10.78867101,12.71133563,9.687717468,S454,1,442,Balsora_2
811,Balsora,38.29887052,10.29946562,51.40167386,10.78867102,12.71133564,9.687717469,S455,1,443,Balsora_2
812,Balsora,38.29887053,10.29946563,51.40167387,10.78867103,12.71133565,9.687717470,S456,1,444,Balsora_2
813,Balsora,38.29887054,10.29946564,51.40167388,10.78867104,12.71133566,9.687717471,S457,1,445,Balsora_2
814,Balsora,38.29887055,10.29946565,51.40167389,10.78867105,12.71133567,9.687717472,S458,1,446,Balsora_2
815,Balsora,38.29887056,10.29946566,51.40167390,10.78867106,12.71133568,9.687717473,S459,1,447,Balsora_2
816,Balsora,38.29887057,10.29946567,51.40167391,10.78867107,12.71133569,9.687717474,S460,1,448,Balsora_2
817,Balsora,38.29887058,10.29946568,51.40167392,10.78867108,12.71133570,9.687717475,S461,1,449,Balsora_2
818,Balsora,38.29887059,10.29946569,51.40167393,10.78867109,12.71133571,9.687717476,S462,1,450,Balsora_2
819,Balsora,38.29887060,10.29946570,51.40167394,10.78867110,12.71133572,9.687717477,S463,1,451,Balsora_2
820,Balsora,38.29887061,10.29946571,51.40167395,10.78867111,12.71133573,9.687717478,S464,1,452,Balsora_2
821,Balsora,38.29887062,10.29946572,51.40167396,10.78867112,12.71133574,9.687717479,S465,1,453,Balsora_2
822,Balsora,38.29887063,10.29946573,51.40167397,10.78867113,12.71133575,9.687717480,S466,1,454,Balsora_2
823,Balsora,38.29887064,10.29946574,51.40167398,10.78867114,12.71133576,9.687717481,S467,1,455,Balsora_2
824,Balsora,38.29887065,10.29946575,51.40167399,10.78867115,12.71133577,9.687717482,S468,1,456,Balsora_2
825,Balsora,38.29887066,10.29946576,51.40167400,10.78867116,12.71133578,9.687717483,S469,1,457,Balsora_2
826,Balsora,38.29887067,10.29946577,51.40167401,10.78867117,12.71133579,9.687717484,S470,1,458,Balsora_2
827,Balsora,38.29887068,10.29946578,51.40167402,10.78867118,12.71133580,9.687717485,S471,1,459,Balsora_2
828,Balsora,38.29887069,10.29946579,51.40167403,10.78867119,12.71133581,9.687717486,S472,1,460,Balsora_2
829,Balsora,38.29887070,10.29946580,51.40167404,10.78867120,12.71133582,9.687717487,S473,1,461,Balsora_2
830,Balsora,38.29887071,10.29946581,51.40167405,10.78867121,12.71133583,9.687717488,S474,1,462,Balsora_2
831,Balsora,38.29887072,10.29946582,51.40167406,10.78867122,12.71133584,9.687717489,S475,1,463,Balsora_2
832,Balsora,38.29887073,10.29946583,51.40167407,10.78867123,12.71133585,9.687717490,S476,1,464,Balsora_2
833,Balsora,38.29887074,10.29946584,51.40167408,10.78867124,12.71133586,9.687717491,S477,1,465,Balsora_2
834,Balsora,38.29887075,10.29946585,51.40167409,10.78867125,12.71133587,9.687717492,S478,1,466,Balsora_2
835,Balsora,38.29887076,10.29946586,51.40167410,10.78867126,12.71133588,9.687717493,S479,1,467,Balsora_2
836,Balsora,38.29887077,10.29946587,51.40167411,10.78867127,12.71133589,9.687717494,S480,1,468,Balsora_2
837,Balsora,38.29887078,10.29946588,51.40167412,10.78867128,12.71133590,9.687717495,S481,1,469,Balsora_2
838,Balsora,38.29887079,10.29946589,51.40167413,10.78867129,12.71133591,9.687717496,S482,1,470,Balsora_2
839,Balsora,38.29887080,10.29946590,51.40167414,10.78867130,12.71133592,9.687717497,S483,1,471,Balsora_2
840,Balsora,38.29887081,10.29946591,51.40167415,10.78867131,12.71133593,9.687717498,S484,1,472,Balsora_2
841,Balsora,38.29887082,10.29946592,51.40167416,10.78867132,12.71133594,9.687717499,S485,1,473,Balsora_2
842,Balsora,38.29887083,10.29946593,51.40167417,10.78867133,12.71133595,9.687717500,S486,1,474,Balsora_2
843,Balsora,38.29887084,10.29946594,51.40167418,10.78867134,12.71133596,9.687717501,S487,1,475,Balsora_2
844,Balsora,38.29887085,10.29946595,51.40167419,10.78867135,12.71133597,9.687717502,S488,1,476,Balsora_2
845,Balsora,38.29887086,10.29946596,51.40167420,10.78867136,12.71133598,9.687717503,S489,1,477,Balsora_2
846,Balsora,38.29887087,10.29946597,51.40167421,10.78867137,12.71133599,9.687717504,S490,1,478,Balsora_2
847,Balsora,38.29887088,10.29946598,51.40167422,10.78867138,12.71133600,9.687717505,S491,1,479,Balsora_2
848,Balsora,38.29887089,10.29946599,51.40167423,10.78867139,12.71133601,9.687717506,S492,1,480,Balsora_2
849,Balsora,38.29887090,10.29946600,51.40167424,10.78867140,12.71133602,9.687717507,S493,1,481,Balsora_2
850,Balsora,38.29887091,10.29946601,51.40167425,10.78867141,12.71133603,9.687717508,S494,1,482,Balsora_2
851,Balsora,38.29887092,10.29946602,51.40167426,10.78867142,12.71133604,9.687717509,S495,1,483,Balsora_2
